en,"X-Cart could not find a valid SSL certificate on your server.","X-Cart could not find a valid SSL certificate on your server."
en,"X-Cart could not find a valid SSL certificate on your server. Although you can switch the store to use the secure protocol for the website pages, most Internet browsers will likely display a warning message scaring your website visitors away.","X-Cart could not find a valid SSL certificate on your server. Although you can switch the store to use the secure protocol for the website pages, most Internet browsers will likely display a warning message scaring your website visitors away."
en,"X-Cart could not find data in your file.","X-Cart could not find data in your file."
en,"X-Cart found some issues with installed SSL certificate","X-Cart found some issues with installed SSL certificate. You can get more information using this service: <a href='{{url}}'>{{url}}</a>"
en,"X-Cart license key has been successfully verified","X-Cart license key has been successfully verified and activated."
en,"X-Cart license key has been successfully verified and activated. But this key has expired and do not allow upgrade store.","X-Cart license key has been activated. However, this key is expired and does not allow getting upgrade packs from the Marketplace."
en,"X-Cart online store builder","X-Cart online store builder"
en,"X-Cart professionals will easily materialize just about any idea you’ve got.","X-Cart professionals will easily materialize just about any idea you’ve got."
en,"X-Cart shopping cart software","X-Cart shopping cart software"
en,"X-Cart v5.3 requires PHP version 5.4 or better. Please update the PHP version installed on your server before you proceed.","X-Cart v5.3 requires PHP version 5.4 or better. Please update the PHP version installed on your server before you proceed."
en,"X-Cart v5.4 requires MariaDB version 10.2.4 or better. Please update the MariaDB version installed on your server before you proceed.","X-Cart v5.4 requires MariaDB version 10.2.4 or better. Please update the MariaDB version installed on your server before you proceed."
en,"X-Cart v5.4 requires MySQL version 5.7.7 or better. Please update the MySQL version installed on your server before you proceed.","X-Cart v5.4 requires MySQL version 5.7.7 or better. Please update the MySQL version installed on your server before you proceed."
en,"X-Cart v5.4 requires PHP version 7.2 or better. Please update the PHP version installed on your server before you proceed.","X-Cart v5.4 requires PHP version 7.2 or better. Please update the PHP version installed on your server before you proceed."
en,"XML extensions support","XML extensions support"
en,"XML parser","XML parser"
en,"XML sitemap","XML sitemap"
en,"XML sitemap URL: X","XML sitemap URL: <a href=""{{url}}"">{{url}}</a>"
en,YEAR,YEAR
en,Yahoo!,Yahoo!
en,Yandex,Yandex
en,Year,Year
en,"Year when store started its operation","Year in which the store opened"
en,Yes,Yes
en,"Yes, I agree with License agreement","Yes, I accept the License agreement"
en,"Yes, I agree with License agreements","Yes, I agree with License agreements"
en,"Yes, I have made the full backup of my store files and database","Yes, I've made the full backup of my store files and database"
en,"Yes, I sell tangible goods that needed to be shipped","Yes, I sell tangible goods that need to be shipped"
en,Yes/No,Yes/No
en,Yesterday,Yesterday
en,"You Have No Messages","You Have No Messages"
en,"You are going to delete the X language","You are about to delete the {{language}} language. This operation is irreversible. Are you sure you want to continue?"
en,"You are logged in as: user","You are logged in as: {{user}}"
en,"You are not allowed to access this resource!","You are not allowed to access this resource!"
en,"You are now in layout editing mode","<b>Drag & drop blocks</b> to rearrange them."
en,"You are now in preview mode","Click on the description to <b>edit</b>."
en,"You are operating as:","You are operating as:"
en,"You are operating as: user","You are operating as: {{user}}"
en,"You are sure to clear your cart?","Are you sure you want to clear your cart?"
en,"You can also contact our CR department for help with this issue","You can also <a href=""{{url}}"" target=""_blank"">contact our CR department</a> for help with this issue"
en,"You can attach X file(s)","You can attach <span class=""files-count"">{{quantity}}</span> file(s)"
en,"You can attach X more file(s)","You can attach {{quantity}} more file(s)"
en,"You can build your web-site during FREE evaluation, but you cannot use this installation for real sales without buying a license.","You can build your website during FREE evaluation, but you cannot use this installation for real sales without buying a license."
en,"You can change the CSV delimiter for all subsequent imports and exports using this link","You can change the CSV delimiter for all subsequent imports and exports using <a href=""{{url}}"">this link</a>."
en,"You can change the charset for all subsequent imports and exports using this link","You can change the charset for all subsequent imports and exports using <a href=""{{url}}"">this link</a>."
en,"You can choose if to download your database data","You can choose one of the following options:<ol class=""styled""><li>Download the database data (SQL dump) directly to your local computer - please click the 'Download SQL file' button.</li><li>Save the database data as a file on the web server ('var/backup/sqldump.sql.php') - please click the 'Create SQL file' button.</li></ol>"
en,"You can continue as guest or create an account","You can continue as guest or <a href=""{{URL}}"" class=""sign-in register"">create an account</a>"
en,"You can customize the look & feel of the store by configuring the layout and adding the custom CSS or HTML code.","<p>You can customize the look & feel of the store by configuring the layout and adding the custom CSS or HTML code.</p><p>Just click on the button below or open the storefront while logged in as administrator, and look for the panel at the bottom.</p>"
